Inicio GRADUACAO,Fim GRADUACAO,Inicio MESTRADO,Fim MESTRADO,Inicio DOUTORADO,Fim DOUTORADO,Inicio POS-DOUTORADO,Fim POS-DOUTORADO,Pesquisador,Departamento,Nome de Citação,Titulo do artigo,Ano de Publicação,País de publicação,DOI,Titulo do periódico/revista,ISSN,Volume,Fascículo,Série,Página inicial,Página final,Local de publicação,Autores,Inicio,Data
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","EUDENDRIUM POCARUQUARUM N. SP. (HYDROZOA, EUDENDRIIDAE) FROM THE SOUTHEASTERN COAST OF BRAZIL, WITH REMARKS ON TAXONOMIC APPROACHES TO THE FAMILY EUDENDRIIDAE",1995,Holanda,,Contributions To Zoology,678546,65,1,,35,40,Amsterdam,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",A NEW SPECIES OF EUDENDRIUM (HYDROZOA: ANTHOMEDUSAE: EUDENDRIIDAE) FROM THE NETHERLANDS,1998,Holanda,,Zoologische Verhandelingen,241652,323,,,149,154,Leiden,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","CASE 3074. EUDENDRIUM ARBUSCULUM WRIGHT, 1859 (CNIDARIA, HYDROZOA): PROPOSED CONSERVATION OF THE SPECIFIC NAME",1999,Inglaterra,,Bulletin of Zoological Nomenclature,75167,56,1,,16,18,Londres,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;VERVOORT, W.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",HYDROID AND MEDUSA STAGES OF THE NEW SPECIES ECTOPLEURA OBYPA (CNIDARIA: HYDROZOA: TUBULARIIDAE) FROM BRAZIL,1999,Estados Unidos,,Proceedings of the Biological Society of Washington,0006324X,112,2,,303,312,Washington DC,"MIGOTTO, A. E. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","REDESCRIPTION OF DENTITHECA BIDENTATA (CNIDARIA: HYDROZOA: PLUMULARIIDAE), WITH NOTES ON ITS LIFE CYCLE",1999,Inglaterra,,Journal of Natural History,222933,33,7,,949,960,Londres,"MIGOTTO, A. E. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","PHYLOGENETIC ANALYSIS OF THE ANTARCTIC GENUS OSWALDELLA STECHOW, 1919 (HYDROZOA, LEPTOMEDUSAE, KIRCHENPAUERIIDAE)",1999,,,Contributions To Zoology,678546,68,2,,83,93,Amsterdam,"CANTERO, A. L. P. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",BIMERIA VESTITA (HYDROZOA: ANTHOMEDUSAE: BOUGAINVILLIIDAE) SENIOR SYNONYM OF EUDENDRIUM VESTITUM (HYDROZOA: ANTHOMEDUSAE: EUDENDRIIDAE),2000,Holanda,,Zoölogische Mededelingen,240672,73,22,,321,325,Leiden,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MERGNER, H. ;HÖINGHAUS, R. ;VERVOORT, W.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","EUDENDRIUM BATHYALIS, A NEW SPECIES OF HYDROID (HYDROZOA: ANTHOMEDUSAE: EUDENDRIIDAE) FROM BERMUDA",2000,Estados Unidos,,Proceedings of the Biological Society of Washington,0006324X,113,1,,124,128,Washington DC,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;CALDER, D. R.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","CNIDARIOS BENTONICOS DO ARQUIPELAGO DE FERNANDO DE NORONHA, BRASIL",1992,Brasil,,Boletim do Museu Nacional. Zoologia,0080312X,354,,,1,21,Rio de Janeiro,"PIRES, D. O. ;CASTRO, C. B. E. ;MIGOTTO, A. E. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","ELEMENTOS BASICOS DE SISTEMATICA FILOGENETICA [RESENHA DE], AMORIM, D.S. (1994)",1994,Brasil,,Revista Brasileira de Entomologia,855626,38,2023-04-03 00:00:00,,781,785,São Paulo,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","SUBSTRATA USED BY PTERIA COLYMBUS (RODING, 1798) (BIVALVIA: PTERIIDAE) FOR ATTACHMENT",1995,Brasil,,Publicação Especial do Instituto Oceanográfico,1005146,11,,,197,201,São Paulo,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MORETZSOHN, F.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","A CRITICAL ANALYSIS OF A CLADISTIC STUDY OF THE GENUS EUDENDRIUM (CNIDARIA: HYDROZOA), WITH SOME COMMENTS ON THE FAMILY EUDENDRIIDAE",1996,Brasil,,Journal of Comparative Biology,14135159,1,2023-04-03 00:00:00,,153,162,Ribeirão Preto,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",NIELSEN'S TROCHAEA,1996,Brasil,,Journal of Comparative Biology,14135159,1,2023-04-03 00:00:00,,166,168,Ribeirão Preto,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",IMPORTANCE OF PHYLOGENETIC SYSTEMATICS AND ITS POTENTIAL USE IN VETERINARY STUDIES,1996,Brasil,,Brazilian Journal of Veterinary Research and Animal Science,14139596,33,4,,203,206,São Paulo,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;AMORIM, D. S.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","PHYLOGENETIC ANALYSIS AND EVOLUTION OF THE GENERA OF THE EXTINCT FAMILY MEGADESMIDAE (BIVALVIA, ANOMALODESMATA)",1997,Brasil,,Journal of Comparative Biology,14135159,2,2,,75,90,Ribeirão Preto,"SIMÕES, M. G. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MELLO, L. H. C. ;ANELLI, L. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","MORPHOMETRIC PATTERNS OF TWO FOULING EUDENDRIUM SPP. (HYDROZOA, ANTHOMEDUSAE, EUDENDRIIDAE) FROM SAO SEBASTIAO (SP, SE BRAZIL)",2000,,10.1590/S1516-89132000000500012,Brazilian Archives of Biology and Technology,15168913,43,5,,519,526,Curitiba,"OLIVEIRA, O. M. P. ;Marques, Antonio C. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","O GENERO EUDENDRIUM (CNIDARIA, HYDROZOA, ANTHOMEDUSAE) NO BRASIL",2001,Brasil,,Papéis Avulsos de Zoologia (São Paulo),311049,41,22,,329,405,São Paulo,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",CONULARIID TAPHONOMY AS A TOOL IN PALEOENVIRONMENTAL ANALYSIS,2000,Brasil,,Revista Brasileira de Geociências,3757536,30,4,,757,762,Brasília,"SIMÕES, M. G. ;MELLO, L. H. C. ;RODRIGUES, S. C. ;LEME, J. M. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","MEDITERRANEAN SPECIES OF EUDENDRIUM EHRENBERG, 1834 (HYDROZOA, ANTHOMEDUSAE, EUDENDRIIDAE) WITH THE DESCRIPTION OF A NEW SPECIES",2000,,,Journal of Zoology (1987),9528369,252,,,197,213,Londres,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;CANTERO, A. L. P. ;VERVOORT, W.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",MORPHOLOGICAL STUDY AND TAXONOMICAL NOTES ON EUDENDRIIDAE (CNIDARIA: HYDROZOA: ATHECATAE/ANTHOMEDUSAE),2000,Holanda,,Zoölogische Mededelingen,240672,74,5,,75,118,Leiden,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MERGNER, H. ;HÖINGHAUS, R. ;SANTOS, C. M. D. ;VERVOORT, W.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",SIMPLIFYING HYDROZOAN CLASSIFICATION: INAPPROPRIATENESS OF THE GROUP HYDROIDOMEDUSAE IN A PHYLOGENETIC CONTEXT,2001,,,Contributions To Zoology,678546,70,3,,175,179,Amsterdam,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",THE ROLE OF TAPHONOMY IN CLADISTIC ANALYSIS: A CASE STUDY ON PERMIAN BIVALVES,2000,Espanha,,Revista Española de Paleontología,2136937,15,2,,153,164,Madrid,"SIMÕES, M. G. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MELLO, L. H. C. ;GHILARDI, R. P.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","CASE 3153. HIPPOPODIIDAE COX, 1969 (MOLLUSCA, BIVALVIA): PROPOSED EMENDATION OF SPELLING TO HIPPOPODIUMIDAE, SO REMOVING THE HOMONOMY WITH HIPPOPODIIDAE KOLLIKER, 1853 (CNIDARIA, HYDROZOA)",2001,Inglaterra,,Bulletin of Zoological Nomenclature,75167,58,3,,193,195,,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;ANELLI, L. E. ;SIMÕES, M. G.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","SEASONAL RECRUITMENT OF HYDROIDS (CNIDARIA) ON EXPERIMENTAL PANELS AT SAO SEBASTIAO CHANNEL, SOUTHEASTERN BRAZIL",2001,,,Bulletin of Marine Science,74977,68,2,,287,298,Miami,"MIGOTTO, A. E. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;FLYNN, M. N.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",PHYLOGENETIC ANALYSIS OF BRAZILIAN FLAVIVIRUS USING NUCLEOTIDE SEQUENCES OF PARTS OF NS5 GENE AND 3? NON-CODING REGIONS,2001,,10.1016/S0168-1702(01)00222-2,Virus Research,1681702,75,1,,35,42,,"BATISTA, W. ;KASHIMA, S. ;MARQUES, A. C. ;FIGUEIREDO, L.T.M.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","CLADISTIC ANALYSIS AND NEW CLASSIFICATION OF THE FAMILY TUBULARIIDAE (HYDROZOA, ANTHOMEDUSAE)",2001,Brasil,,Papéis Avulsos de Zoologia (São Paulo),311049,41,25,,465,488,São Paulo,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",THE PROBLEM OF CHARACTERS SUSCEPTIBLE TO PARALLEL EVOLUTION IN PHYLOGENETIC RECONSTRUCTIONS: SUGGESTION OF A PRACTICAL METHOD AND ITS APPLICATION TO CAVE ANIMALS,2001,Estados Unidos,,Cladistics (Westport),7483007,17,,,371,381,Fullerton,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;GNASPINI, P.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",ENVENOMATION BY A BENTHIC HYDROZOA (CNIDARIA): THE CASE OF NEMALECIUM LIGHTI (HALECIIDAE),2002,,10.1016/S0041-0101(01)00196-9,Toxicon,410101,40,2,,213,215,,"Marques, A ;HADDAD JR, V. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",TRATAMENTO E CODIFICACAO DE POLIMORFISMOS EM ESTUDOS FILOGENETICOS,1995,Brasil,,Anais da Academia Brasileira de Ciências,13765,67,1,,132,133,,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",CHECKLIST OF CNIDARIA MEDUSOZOA OF BRAZIL,2002,Brasil,,Biota Neotropica,16760603,2,2023-02-01 00:00:00,,1,31,São Paulo,"MIGOTTO, A. E. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;SILVEIRA, F. L. da ;MORANDINI, A. C.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","FAUNISTIC SURVEY OF SANDSTONE CAVES FROM ALTIN?POLIS REGION, &LT;/B&GT;&LT;B&GT;S?O PAULO STATE&LT;/B&GT;&LT;B&GT;, &LT;/B&GT;&LT;B&GT;BRAZIL",2003,,10.1590/S0031-10492003000500001,Papéis Avulsos de Zoologia (São Paulo),311049,43,5,,93,99,São Paulo,"ZEPPELINI FILHO, D. ;RIBEIRO, A. C. ;RIBEIRO, G. C. ;FRACASSO, M. P. A. ;PAVANI, M. M. ;OLIVEIRA, O. M. P. ;OLIVEIRA, S. A. de ;Marques, Antonio Carlos",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",CLADISTIC ANALYSIS OF MEDUSOZOA AND CNIDARIAN EVOLUTION,2004,Estados Unidos,,Invertebrate Biology,10778306,123,1,,23,42,,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;COLLINS, A. G.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",COUNTERING CONCERTED HOMOPLASY,2003,,10.1111/j.1096-0031.2003.tb00300.x,Cladistics (Westport),7483007,19,2,,128,130,,"HARRIS, S. R. ;WILKINSON, M. ;Marques, Antonio C",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",SYNOPSIS OF THE KNOWLEDGE ON CNIDARIA MEDUSOZOA FROM BRAZIL,2003,,,Biota Neotropica,16760603,3,2,,1,18,Campinas,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MORANDINI, A. C. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",EUDENDRIUM CARAIURU SP. N. (HYDROZOA; ANTHOATHECATA; EUDENDRIIDAE) FROM THE SOUTHEASTERN COAST OF BRAZIL,2003,Nova Zelândia,,Zootaxa (Auckland),11755326,307,,,1,12,Auckland,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;OLIVEIRA, O. M. P.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","REDESCRIPTION OF ACRYPTOLARIA NORMANI NUTTING, 1927 (CNIDARIA, HYDROZOA, LAFOEIDAE), JUNIOR SYNONYM OF ZYGOPHYLAX TIZARDENSIS KIRKPATRICK, 1890 (CNIDARIA, HYDROZOA, LAFOEIDAE)",2004,Cingapura,,Raffles Bulletin of Zoology,2172445,52,1,,1,6,Cingapura,"CANTERO, A. L. P. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","REDESCRIPTION OF BEDOTELLA ARMATA FROM BISCAY BAY, NORTHERN SPAIN, THE TYPE SPECIES OF BEDOTELLA STECHOW, 1913 (CNIDARIA, HYDROZOA, LAFOEIDAE), WITHCOMMENTS ON ITS TAXONOMIC POSITION",2004,,10.1007/s10750-004-2675-3,Hydrobiologia (The Hague),188158,530-531,,,223,230,Amsterdam,"Marques, Antonio C. ;ALTUNA, A. ;PEÑA CANTERO, A. L. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","REDESCRIPTION AND SYSTEMATIC STATUS OF THE ANTARCTIC GENUS ABIETINELLA LEVINSEN, 1913 (LAFOEIDAE, HYDROZOA, CNIDARIA)",2005,,10.1080/00222930400005765,Journal of Natural History,222933,39,18,,1443,1455,Londres,"Marques, Antonio ;PEÑA CANTERO, A. L. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","CASE 3315. EUDENDRIUM TENELLUM ALLMAN, 1877 (CNIDARIA, HYDROZOA): PROPOSED CONSERVATION OF USAGE OF THE SPECIFIC NAME BY DESIGNATION OF A NEOTYPE",2006,Inglaterra,,Bulletin of Zoological Nomenclature,75167,63,1,,8,11,London,"MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;VERVOORT, W.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","REVISION OF THE GENUS CRYPTOLARELLA STECHOW, 1913 &AMP;#X00028;LAFOEIDAE, LEPTOTHECATA, HYDROZOA&AMP;#X00029;",2005,,10.1080/00222930400001467,Journal of Natural History,222933,39,9,,709,722,Londres,"Marques, Antonio ;PEÑA CANTERO, A. L. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","DIGENEAN METACERCARIA (TREMATODA, DIGENEA, LEPOCREADIIDAE) PARASITIZING COELENTERATES (CNIDARIA, SCYPHOZOA AND CTENOPHORA, LOBATA) FROM THE SOUTHEASTERN BRAZIL",2005,,,Brazilian Journal of Oceanography,16798759,53,2023-02-01 00:00:00,,39,45,São Paulo,"MORANDINI, A. C. ;MARTORELLI, S. R. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC ;SILVEIRA, F. L. da",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",R EASSESSMENT OF THE PHYLOGENETIC POSITION OF CONULARIIDS (?E DIACARAN ?T RIASSIC ) WITHIN THE SUBPHYLUM M EDUSOZOA ( PHYLUM C NIDARIA ),2006,,10.1017/S1477201905001793,Journal of Systematic Palaeontology,14772019,4,2,2,109,,Londres,"VAN ITEN, HEYO ;LEME, J. M. ;SIMÕES, M. G. ;Marques, Antonio Carlos ;COLLINS, A. G.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",MEDUSOZOAN PHYLOGENY AND CHARACTER EVOLUTION CLARIFIED BY NEW LARGE AND SMALL SUBUNIT RDNA DATA AND AN ASSESSMENT OF THE UTILITY OF PHYLOGENETIC MIXTURE MODELS,2006,,10.1080/10635150500433615,Systematic Biology (Philadelphia),10635157,55,1,,97,115,,"COLLINS, A. G. ;SCHUCHERT, P. ;Marques, Antonio ;JANKOWSKI, T. ;MEDINA, M. ;SCHIERWATER, B.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","POPULATION BIOLOGY OF EUDENDRIUM CARAIURU (CNIDARIA, ANTHOATHECATA, EUDENDRIIDAE) FROM SAO SEBASTIAO CHANNEL, SOUTHEASTERN BRAZIL",2005,,10.1590/S0073-47212005000300003,Iheringia. Série Zoologia,734721,95,3,,241,246,Porto Alegre,"OLIVEIRA, O. M. P. ;Marques, Antonio C.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.",AN OVERVIEW OF THE PHYLOGENY OF THE FAMILIES LAFOEIDAE AND HEBELLIDAE (HYDROZOA?:?LEPTOTHECATA): THEIR COMPOSITION AND CLASSIFICATION,2006,,10.1071/IS05029,Invertebrate Systematics,14455226,20,,,43,,Melbourne,"Marques, Antonio C. ;PEÑA CANTERO, A. L. ;MIGOTTO, A. E.",,
1987.0,1990.0,1991.0,1993.0,1993,1997,1998.0,2000.0,14,Zoologia,"MARQUES, A. C.","EUDENDRIUM (CNIDARIA : HYDROZOA) FROM BUNAKEN MARINE PARK, SULAWESI SEA, INDONESIA",2006,,,Zoological Studies,10215506,45,,4,616,625,Taipei,"PUCE, S. ;CERRANO, C. ;CAMILO, C. Di ;BAVESTRELLO, G. ;MARQUES, A. C.;CARLOS MARQUES, ANTONIO;Marques, Antonio;Marques, Antonio C.;Marques, Antonio Carlos;Marques, A;Marques, Antonio C;Marques, A.C.;MARQUES, ANTÔNIO CARLOS;MARQUES, AC",,
